model,temperature,seed,bleu_representativeness,folder
claude-3.5-haiku,0.2,123,0.1021,recursive-simple
claude-3.5-haiku,0.2,42,0.1574,recursive-simple
claude-3.5-haiku,0.2,123,0.0702,loop-acceleration
claude-3.5-haiku,0.2,42,0.2554,loop-acceleration
claude-3.5-haiku,0.2,123,0.0991,recursive-simple
claude-3.5-haiku,0.2,123,0.2323,termination-numeric
claude-3.5-haiku,0.2,123,0.1109,termination-crafted
claude-3.5-haiku,0.2,999,0.0963,recursive-simple
claude-3.5-haiku,0.2,42,0.184,recursive-simple
claude-3.5-haiku,0.2,999,0.1586,recursive-simple
claude-3.5-haiku,0.2,999,0.073,termination-crafted
claude-3.5-haiku,0.2,999,0.0109,termination-nla
claude-3.5-haiku,0.2,999,0.0042,loops-crafted-1
claude-3.5-haiku,0.2,42,0.1187,recursive-simple
claude-3.5-haiku,0.2,42,0.1219,termination-numeric
claude-3.5-haiku,0.2,999,0.1915,recursive-simple
claude-3.5-haiku,0.2,999,0.2731,loop-acceleration
claude-3.5-haiku,0.2,123,0.0157,termination-nla
claude-3.5-haiku,0.2,42,0.0125,loops-crafted-1
claude-3.5-haiku,0.2,123,0.1349,termination-crafted-lit
claude-3.5-haiku,0.2,123,0.2545,recursive-simple
claude-3.5-haiku,0.2,42,0.0528,termination-crafted
claude-3.5-haiku,0.2,42,0.1559,loops
claude-3.5-haiku,0.2,999,0.1426,termination-numeric
claude-3.5-haiku,0.2,42,0.068,termination-crafted-lit
claude-3.5-haiku,0.2,123,0.2514,termination-crafted
claude-3.5-haiku,0.2,999,0.0987,termination-crafted-lit
claude-3.5-haiku,0.2,123,0.0768,loops
claude-3.5-haiku,0.2,42,0.1375,termination-crafted-lit
claude-3.5-haiku,0.2,123,0.3058,termination-crafted
claude-3.5-haiku,0.2,999,0.1482,termination-crafted-lit
claude-3.5-haiku,0.2,999,0.2156,loops
claude-3.5-haiku,0.2,999,0.2916,recursive
claude-3.5-haiku,0.2,123,0.1078,termination-crafted-lit
claude-3.5-haiku,0.2,42,0.2178,recursive
claude-3.5-haiku,0.2,999,0.1534,termination-crafted
claude-3.5-haiku,0.2,42,0.0673,termination-crafted
claude-3.5-haiku,0.2,42,0.1686,loops-crafted-1
